"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Science and Engineering","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Wiltshire","465","455","43570","39890"
"In post","2023","Analysis","Social Research","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Birmingham","10","10","34070","32800"
"In post","2023","Analysis","Social Research","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Bristol, City of","30","30","44600","43250"
"In post","2023","Analysis","Social Research","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2023","Analysis","Social Research","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Croydon","20","20","58920","61530"
"In post","2023","Analysis","Social Research","Darlington","40","40","36680","31560"
"In post","2023","Analysis","Social Research","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Greater Manchester South West","30","30","44090","41780"
"In post","2023","Analysis","Social Research","Hackney and Newham","40","40","51510","45560"
"In post","2023","Analysis","Social Research","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Leeds","35","30","44810","43700"
"In post","2023","Analysis","Social Research","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Liverpool","25","20","46770","42510"
"In post","2023","Analysis","Social Research","Manchester","30","30","37790","34170"
"In post","2023","Analysis","Social Research","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Monmouthshire and Newport","280","265","40390","39300"
"In post","2023","Analysis","Social Research","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Nottingham","15","15","46230","43250"
"In post","2023","Analysis","Social Research","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Sheffield","65","60","45840","43250"
"In post","2023","Analysis","Social Research","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","South Hampshire","220","210","39670","39300"
"In post","2023","Analysis","Social Research","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Tower Hamlets","75","70","53350","55720"
"In post","2023","Analysis","Social Research","Tyneside","15","15","44710","41780"
"In post","2023","Analysis","Social Research","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Westminster","420","405","49710","45670"
"In post","2023","Analysis","Social Research","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","York","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Bath and North East Somerset, North Somerset and South Gloucestershire","65","65","41080","36990"
"In post","2023","Analysis","Statistics","Birmingham","20","20","40660","37060"
"In post","2023","Analysis","Statistics","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Brent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Bristol, City of","130","120","42090","40650"
"In post","2023","Analysis","Statistics","Buckinghamshire","10","10","37490","37650"
"In post","2023","Analysis","Statistics","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2023","Analysis","Statistics","Cardiff and Vale of Glamorgan","10","10","[c]","[c]"
"In post","2023","Analysis","Statistics","Central Hampshire","25","25","37310","34470"
"In post","2023","Analysis","Statistics","City of Edinburgh","20","15","42370","38680"
"In post","2023","Analysis","Statistics","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Coventry","20","20","40930","37900"
"In post","2023","Analysis","Statistics","Croydon","60","60","43200","44080"
"In post","2023","Analysis","Statistics","Darlington","60","55","40780","43250"
"In post","2023","Analysis","Statistics","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Glasgow City","15","15","35860","34170"
"In post","2023","Analysis","Statistics","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Greater Manchester South West","85","85","43580","42000"
"In post","2023","Analysis","Statistics","Hackney and Newham","95","95","51600","45950"
"In post","2023","Analysis","Statistics","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Hertfordshire CC","5","5","[c]","[c]"
"In post","2023","Analysis","Statistics","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Leeds","85","80","42060","38470"
"In post","2023","Analysis","Statistics","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Liverpool","55","50","43330","41780"
"In post","2023","Analysis","Statistics","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Manchester","55","55","40330","38210"
"In post","2023","Analysis","Statistics","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Monmouthshire and Newport","315","305","44500","39300"
"In post","2023","Analysis","Statistics","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Nottingham","15","15","41260","39860"
"In post","2023","Analysis","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Plymouth","5","5","[c]","[c]"
"In post","2023","Analysis","Statistics","Portsmouth","25","25","38800","34300"
"In post","2023","Analysis","Statistics","Sefton","20","20","43520","39050"
"In post","2023","Analysis","Statistics","Sheffield","130","120","44650","43250"
"In post","2023","Analysis","Statistics","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","South Hampshire","165","155","44180","39300"
"In post","2023","Analysis","Statistics","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Staffordshire CC","10","10","[c]","[c]"
"In post","2023","Analysis","Statistics","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Tower Hamlets","110","110","51320","47420"
"In post","2023","Analysis","Statistics","Tyneside","105","100","43950","38470"
"In post","2023","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Westminster","905","880","47550","43840"
"In post","2023","Analysis","Statistics","Wiltshire","10","5","[c]","[c]"
"In post","2023","Analysis","Statistics","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Wolverhampton","15","15","36730","31040"
"In post","2023","Analysis","Statistics","York","5","5","[c]","[c]"
"In post","2023","Analysis","Tax","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Tax","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Tax","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Tax","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Tax","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Tax","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Tax","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","Glasgow City","45","45","40560","35200"
"In post","2023","Analysis","Unknown","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","Hackney and Newham","5","5","[c]","[c]"
"In post","2023","Analysis","Unknown","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","Tower Hamlets","85","85","49380","46250"
"In post","2023","Analysis","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","Westminster","25","25","54840","56340"
"In post","2023","Commercial","Commercial","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Barnet","15","15","46110","40880"
"In post","2023","Commercial","Commercial","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","1240","1195","43220","42620"
"In post","2023","Commercial","Commercial","Berkshire","15","15","42890","39240"
"In post","2023","Commercial","Commercial","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Birmingham","90","90","53930","46180"
"In post","2023","Commercial","Commercial","Blackpool","40","40","57230","60750"
