"Status","Year","Age","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Commercial","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Yorkshire and The Humber","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","London","G7","10","[c]","54540","54640"
"New entrant CS","2023","30-39","Communications","London","HEO","20","[c]","36630","36170"
"New entrant CS","2023","30-39","Communications","London","SEO","30","[c]","43960","43800"
"New entrant CS","2023","30-39","Communications","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","North West (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","North West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","South West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Wales","HEO","15","[c]","31980","31350"
"New entrant CS","2023","30-39","Communications","Wales","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Corporate Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Corporate Finance","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Scotland","AO","20","[c]","21660","21690"
"New entrant CS","2023","30-39","Counter Fraud","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","South East (England)","AO","15","[c]","25200","25610"
"New entrant CS","2023","30-39","Counter Fraud","South East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Wales","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Wales","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Yorkshire and The Humber","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","London","EO","20","[c]","30520","29750"
"New entrant CS","2023","30-39","Digital, Data and Technology","London","G6","15","[c]","74670","72000"
"New entrant CS","2023","30-39","Digital, Data and Technology","London","G7","60","[c]","58070","56430"
"New entrant CS","2023","30-39","Digital, Data and Technology","London","HEO","45","[c]","36290","36000"
"New entrant CS","2023","30-39","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","London","SEO","50","[c]","43510","43150"
"New entrant CS","2023","30-39","Digital, Data and Technology","North East (England)","EO","15","[c]","27410","27770"
"New entrant CS","2023","30-39","Digital, Data and Technology","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","North East (England)","G7","20","[c]","54290","55000"
"New entrant CS","2023","30-39","Digital, Data and Technology","North East (England)","HEO","15","[c]","34020","34290"
"New entrant CS","2023","30-39","Digital, Data and Technology","North East (England)","SEO","35","[c]","40600","40100"
"New entrant CS","2023","30-39","Digital, Data and Technology","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","North West (England)","EO","30","[c]","27680","27650"
"New entrant CS","2023","30-39","Digital, Data and Technology","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","North West (England)","G7","25","[c]","54470","54000"
"New entrant CS","2023","30-39","Digital, Data and Technology","North West (England)","HEO","40","[c]","33280","34090"
"New entrant CS","2023","30-39","Digital, Data and Technology","North West (England)","SEO","45","[c]","39390","39100"
"New entrant CS","2023","30-39","Digital, Data and Technology","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","Northern Ireland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","Scotland","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","South East (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","South East (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","South East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","South East (England)","SEO","15","[c]","38950","37760"
"New entrant CS","2023","30-39","Digital, Data and Technology","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","South West (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","South West (England)","EO","20","[c]","27850","27080"
"New entrant CS","2023","30-39","Digital, Data and Technology","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","South West (England)","G7","15","[c]","51610","50450"
"New entrant CS","2023","30-39","Digital, Data and Technology","South West (England)","HEO","20","[c]","33470","33430"
"New entrant CS","2023","30-39","Digital, Data and Technology","South West (England)","SEO","15","[c]","39780","39820"
"New entrant CS","2023","30-39","Digital, Data and Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","Wales","EO","25","[c]","26240","24840"
"New entrant CS","2023","30-39","Digital, Data and Technology","Wales","G7","15","[c]","58580","56850"
"New entrant CS","2023","30-39","Digital, Data and Technology","Wales","HEO","30","[c]","33820","32860"
"New entrant CS","2023","30-39","Digital, Data and Technology","Wales","SEO","30","[c]","42090","40460"
"New entrant CS","2023","30-39","Digital, Data and Technology","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","West Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","West Midlands (England)","G7","15","[c]","54610","54500"
"New entrant CS","2023","30-39","Digital, Data and Technology","West Midlands (England)","HEO","20","[c]","35580","34400"
"New entrant CS","2023","30-39","Digital, Data and Technology","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","West Midlands (England)","SEO","25","[c]","42520","41780"
"New entrant CS","2023","30-39","Digital, Data and Technology","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","Yorkshire and The Humber","EO","15","[c]","27020","27310"
"New entrant CS","2023","30-39","Digital, Data and Technology","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","Yorkshire and The Humber","G7","25","[c]","52920","53520"
"New entrant CS","2023","30-39","Digital, Data and Technology","Yorkshire and The Humber","HEO","20","[c]","32680","33020"
"New entrant CS","2023","30-39","Digital, Data and Technology","Yorkshire and The Humber","SEO","25","[c]","39780","39500"
"New entrant CS","2023","30-39","Economics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","HEO","10","[c]","37500","37850"
"New entrant CS","2023","30-39","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","SEO","10","[c]","43330","42580"
"New entrant CS","2023","30-39","Finance","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","North West (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Scotland","AO","10","[c]","23100","22520"
"New entrant CS","2023","30-39","Finance","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","South East (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","South East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","South West (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","South West (England)","EO","10","[c]","26840","27050"
"New entrant CS","2023","30-39","Finance","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Wales","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Yorkshire and The Humber","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Geography","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Geography","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Geography","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Geography","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","London","EO","20","[c]","28790","28750"
"New entrant CS","2023","30-39","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","London","HEO","15","[c]","35980","35040"
"New entrant CS","2023","30-39","Human Resources","London","SEO","10","[c]","44570","45270"
"New entrant CS","2023","30-39","Human Resources","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","North East (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","North West (England)","AO","15","[c]","22420","22520"
"New entrant CS","2023","30-39","Human Resources","North West (England)","EO","15","[c]","26290","26870"
"New entrant CS","2023","30-39","Human Resources","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","North West (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","North West (England)","HEO","20","[c]","33530","33830"
"New entrant CS","2023","30-39","Human Resources","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Overseas","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Scotland","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","South East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","South West (England)","AO","10","[c]","21760","21960"
"New entrant CS","2023","30-39","Human Resources","South West (England)","EO","15","[c]","26740","26600"
"New entrant CS","2023","30-39","Human Resources","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","South West (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","South West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Wales","AO","10","[c]","22270","22150"
"New entrant CS","2023","30-39","Human Resources","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Wales","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","West Midlands (England)","EO","10","[c]","26740","26450"
