"Status","Year","Disability","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Mixed","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Planning Inspectors","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Policy","EO","10","10","[c]","[c]"
"In post","2023","Unknown","Mixed","Policy","G6/G7","55","55","58890","57690"
"In post","2023","Unknown","Mixed","Policy","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Mixed","Policy","SEO/HEO","55","55","39280","38940"
"In post","2023","Unknown","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Project Delivery","G6/G7","10","10","[c]","[c]"
"In post","2023","Unknown","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Project Delivery","SEO/HEO","30","30","36440","35500"
"In post","2023","Unknown","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Property","SEO/HEO","10","5","[c]","[c]"
"In post","2023","Unknown","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Psychology","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Psychology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Science and Engineering","G6/G7","5","5","[c]","[c]"
"In post","2023","Unknown","Mixed","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Science and Engineering","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Unknown","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Security","AA/AO","10","10","[c]","[c]"
"In post","2023","Unknown","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Social Research","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Mixed","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Statistics","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Mixed","Tax","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Tax","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Tax","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Tax","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","EO","15","15","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","G6/G7","25","25","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","SEO/HEO","85","85","34390","32960"
"In post","2023","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Veterinarian","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Digital, Data and Technology","G6/G7","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Digital, Data and Technology","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Geography","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Geography","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Geography","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Inspector of Education and Training","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Inspector of Education and Training","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","International Trade","G6/G7","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Legal","G6/G7","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Medicine","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Medicine","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Operational Delivery","AA/AO","25","25","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Operational Delivery","EO","45","40","30400","28650"
"In post","2023","Unknown","Other ethnicity","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Operational Delivery","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Other","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Other","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Planning","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Planning","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Planning Inspectors","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Policy","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Policy","G6/G7","35","35","59440","56890"
"In post","2023","Unknown","Other ethnicity","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Policy","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Project Delivery","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
