"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Other ethnicity","Scottish Government","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","G6","LGBO","[c]","[c]","[c]","[c]"
