"Status","Year","Disability","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Undeclared","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Corporate Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Corporate Finance","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Corporate Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Corporate Finance","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Corporate Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Geography","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Geography","South East (England)","LGBO","[c]","[c]","[c]","[c]"
