"Status","Year","Age","Function_of_post","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","Commercial","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Ministry of Defence","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Cabinet Office","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Department for Work and Pensions","Heterosexual / straight","45","[c]","27140","27570"
"Leaver CS","2023","50-59","Counter Fraud","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Department for Work and Pensions","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Department for Work and Pensions","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","HM Revenue and Customs","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Department for Work and Pensions","Heterosexual / straight","35","[c]","23240","21690"
"Leaver CS","2023","50-59","Debt","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Department for Work and Pensions","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Department for Work and Pensions","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","HM Revenue and Customs","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Cabinet Office","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Education","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Transport","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Work and Pensions","Heterosexual / straight","45","[c]","48330","50160"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Work and Pensions","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Work and Pensions","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","HM Land Registry","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","HM Land Registry","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","HM Revenue and Customs","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Home Office","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Home Office","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Ministry of Defence","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Ministry of Defence","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Ministry of Defence","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Ministry of Justice","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","UK Statistics Authority","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Education","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Transport","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Work and Pensions","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Work and Pensions","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","HM Revenue and Customs","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Ministry of Defence","Heterosexual / straight","35","[c]","43850","37850"
"Leaver CS","2023","50-59","Finance","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Ministry of Defence","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Ministry of Defence","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Ministry of Justice","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
